mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.007518672943115234,0.0009325548641389866,0.002516365051269531,0.0009776623035157885,0.1,{'alpha': 0.1},0.8518518518518519,0.8148148148148148,0.8490566037735849,0.8490566037735849,0.8301886792452831,0.8389937106918239,0.01435272108728471,1
0.0069901466369628905,0.0009347082144489524,0.001737689971923828,0.0003165412497854232,0.2,{'alpha': 0.2},0.7962962962962963,0.7962962962962963,0.8113207547169812,0.7735849056603774,0.7735849056603774,0.7902166317260657,0.014646073013862192,2
0.005615139007568359,0.001585133661655902,0.0013388633728027345,0.0005250300320369855,0.5,{'alpha': 0.5},0.6851851851851852,0.6666666666666666,0.7169811320754716,0.6415094339622641,0.660377358490566,0.6741439552760308,0.025563151165039683,3
0.00559382438659668,0.001279103632796468,0.0013969898223876952,0.00037927990255331426,0.75,{'alpha': 0.75},0.5740740740740741,0.5555555555555556,0.6981132075471698,0.5471698113207547,0.6415094339622641,0.6032844164919637,0.057851168972761,4
0.007493209838867187,0.0010332285355053197,0.0017060279846191407,0.00011178273324238602,1.0,{'alpha': 1},0.46296296296296297,0.5,0.5660377358490566,0.49056603773584906,0.5660377358490566,0.517120894479385,0.041754237461011395,5
0.007013368606567383,0.0010157933442746228,0.0015621185302734375,0.00020715822513364793,1.5,{'alpha': 1.5},0.42592592592592593,0.42592592592592593,0.4528301886792453,0.49056603773584906,0.4716981132075472,0.4533892382948987,0.025401216137279584,6
0.006573152542114258,0.0010184244824141125,0.0017417430877685546,0.000900219753324699,2.0,{'alpha': 2},0.4074074074074074,0.42592592592592593,0.41509433962264153,0.4528301886792453,0.4528301886792453,0.43081761006289304,0.018911872620585343,7
0.005560731887817383,0.0011714133514218385,0.0012697696685791016,0.0002443620582818576,5.0,{'alpha': 5},0.4074074074074074,0.3888888888888889,0.41509433962264153,0.41509433962264153,0.41509433962264153,0.4083158630328441,0.010159486706016076,8
